,timestamp,open,high,low,close,volume,daily_return
0,2023-11-01,171.0,174.23,170.13,173.97,56807811,
1,2023-10-31,169.35,170.9,167.9,170.77,44846017,-1.8393975972868848
2,2023-10-30,169.02,171.17,168.87,170.29,51130955,-0.28107981495579804
3,2023-10-27,166.91,168.96,166.83,168.22,58499129,-1.2155734335545176
4,2023-10-26,170.37,171.3775,165.67,166.89,70625258,-0.7906313161336387
5,2023-10-25,171.88,173.06,170.65,171.1,57156962,2.5226196896159125
6,2023-10-24,173.05,173.67,171.45,173.44,43816644,1.3676212741087213
7,2023-10-23,170.91,174.01,169.93,173.0,55980109,-0.25369003690036696
8,2023-10-20,175.31,175.42,172.64,172.88,64244028,-0.0693641618497165
9,2023-10-19,176.04,177.84,175.19,175.46,59302863,1.492364645997224
10,2023-10-18,175.58,177.575,175.11,175.84,54764375,0.2165735780234712
11,2023-10-17,176.645,178.42,174.8,177.15,57549350,0.7449954504094691
12,2023-10-16,176.75,179.075,176.51,178.72,52516984,0.8862545865085947
13,2023-10-13,181.42,181.93,178.14,178.85,51456082,0.07273948075201542
14,2023-10-12,180.07,182.34,179.04,180.71,56743119,1.0399776348895884
15,2023-10-11,178.2,179.85,177.6,179.8,47551098,-0.5035692546068282
16,2023-10-10,178.1,179.72,177.95,178.39,43698019,-0.7842046718576356
17,2023-10-09,176.81,179.05,175.8,178.99,42390772,0.3363417231907695
18,2023-10-06,173.8,177.99,173.18,177.49,57266675,-0.8380356444494086
19,2023-10-05,173.79,175.45,172.68,174.91,48527918,-1.4536030198884498
20,2023-10-04,171.09,174.21,170.97,173.66,53020286,-0.7146532502429803
21,2023-10-03,172.255,173.63,170.82,172.4,49594613,-0.7255556835195187
22,2023-10-02,171.22,174.3,170.93,173.75,52164535,0.7830626450116007
23,2023-09-29,172.02,173.07,170.341,171.21,51861083,-1.461870503597118
24,2023-09-28,169.34,172.03,167.62,170.69,56294419,-0.30372057706909983
25,2023-09-27,172.62,173.04,169.05,170.43,66921808,-0.15232292460014563
26,2023-09-26,174.82,175.2,171.66,171.96,64588945,0.8977292730153241
27,2023-09-25,174.2,176.97,174.15,176.08,46172740,2.395906024656891
28,2023-09-22,174.67,177.079,174.05,174.79,56725385,-0.7326215356656229
29,2023-09-21,174.55,176.3,173.86,173.93,63149116,-0.4920189942216324
30,2023-09-20,179.26,179.695,175.4,175.49,58436181,0.8969125510262854
31,2023-09-19,177.52,179.63,177.13,179.07,51826941,2.0400022793321426
32,2023-09-18,176.48,179.38,176.17,177.97,67257573,-0.614284916513097
33,2023-09-15,176.48,176.495,173.82,175.01,109259461,-1.6632016632016633
34,2023-09-14,174.0,176.1,173.58,175.74,60895757,0.4171190217701959
35,2023-09-13,176.51,177.3,173.98,174.21,84267928,-0.8706043018094967
36,2023-09-12,179.49,180.13,174.82,176.3,90370192,1.1997015096722352
37,2023-09-11,180.07,180.3,177.34,179.36,58953052,1.735677821894499
38,2023-09-08,178.35,180.239,177.79,178.18,65602066,-0.6578947368421129
39,2023-09-07,175.18,178.21,173.54,177.56,112488803,-0.3479627343136227
40,2023-09-06,188.4,188.85,181.47,182.91,81755816,3.013066005857179
41,2023-09-05,188.28,189.98,187.61,189.7,45280027,3.712208189820121
42,2023-09-01,189.485,189.92,188.28,189.46,45766503,-0.12651555086978794
43,2023-08-31,187.84,189.12,187.48,187.87,60794467,-0.8392272775256004
44,2023-08-30,184.94,187.85,184.74,187.65,60813888,-0.117102251556922
45,2023-08-29,179.695,184.9,179.5,184.12,53003948,-1.8811617372768485
46,2023-08-28,180.09,180.59,178.545,180.19,43820697,-2.134477514664357
47,2023-08-25,177.38,179.15,175.82,178.61,51449594,-0.8768522115544575
48,2023-08-24,180.674,181.104,176.01,176.38,54945798,-1.248530317451435
49,2023-08-23,178.52,181.55,178.325,181.12,52722752,2.6873795214876983
50,2023-08-22,177.06,177.68,176.25,177.23,42084245,-2.1477473498233257
51,2023-08-21,175.07,176.13,173.735,175.84,46311879,-0.7842915984878296
52,2023-08-18,172.3,175.1,171.96,174.49,61172150,-0.7677434030937236
53,2023-08-17,177.14,177.5054,173.48,174.0,66062882,-0.2808183850077417
54,2023-08-16,177.13,178.54,176.5,176.57,46964857,1.4770114942528778
55,2023-08-15,178.88,179.48,177.05,177.45,43622593,0.49838590927111515
56,2023-08-14,177.97,179.69,177.305,179.46,43675627,1.1327134404057526
57,2023-08-11,177.32,178.62,176.55,177.79,52036672,-0.9305694862364988
58,2023-08-10,179.48,180.75,177.6,177.97,54686851,0.10124303954104352
59,2023-08-09,180.87,180.93,177.01,178.19,60378492,0.12361633983255516
60,2023-08-08,179.69,180.27,177.58,179.8,67823003,0.9035299399517527
61,2023-08-07,182.13,183.13,177.35,178.85,97576069,-0.5283648498331628
62,2023-08-04,185.52,187.38,181.92,181.99,115956841,1.7556611685770385
63,2023-08-03,191.57,192.37,190.69,191.17,62243282,5.044233199626347
64,2023-08-02,195.04,195.18,191.8507,192.58,50389327,0.7375634252236418
65,2023-08-01,196.235,196.73,195.28,195.605,35281426,1.5707757814933831
66,2023-07-31,196.06,196.49,195.26,196.45,38824113,0.43199304721248666
67,2023-07-28,194.67,196.626,194.14,195.83,48291443,-0.31560193433441963
68,2023-07-27,196.02,197.2,192.55,193.22,47460180,-1.3327886432109581
69,2023-07-26,193.67,195.64,193.32,194.5,47471868,0.6624573025566738
70,2023-07-25,193.33,194.44,192.915,193.62,37283201,-0.45244215938302634
71,2023-07-24,193.41,194.91,192.25,192.75,45505097,-0.44933374651379143
72,2023-07-21,194.1,194.97,191.23,191.94,71951683,-0.4202334630350246
73,2023-07-20,195.09,196.47,192.495,193.13,59581196,0.6199854121079484
74,2023-07-19,193.1,198.23,192.65,195.1,80507323,1.0200383161600879
75,2023-07-18,193.35,194.33,192.415,193.73,48353774,-0.7022039979497685
76,2023-07-17,191.9,194.32,191.81,193.99,50520159,0.13420740205440929
77,2023-07-14,190.23,191.1799,189.63,190.69,41616242,-1.7011186143615742
78,2023-07-13,190.5,191.19,189.78,190.54,41342338,-0.07866170223923552
79,2023-07-12,189.68,191.7,188.47,189.77,60750248,-0.4041146216017588
80,2023-07-11,189.16,189.3,186.6,188.08,46638119,-0.8905517205037627
81,2023-07-10,189.26,189.99,187.035,188.61,59922163,0.28179498085920685
82,2023-07-07,191.41,192.67,190.24,190.68,46814998,1.0975027835215423
83,2023-07-06,189.84,192.02,189.2,191.81,45156009,0.5926159009859377
84,2023-07-05,191.565,192.98,190.62,191.33,46920261,-0.2502476408946297
85,2023-07-03,193.78,193.88,191.76,192.46,31458198,0.5906026237390893
86,2023-06-30,191.63,194.48,191.26,193.97,85213216,0.7845786137379074
87,2023-06-29,189.08,190.07,188.94,189.59,46347308,-2.2580811465690576
88,2023-06-28,187.93,189.9,187.6,189.25,51216801,-0.17933435307769807
89,2023-06-27,185.89,188.39,185.67,188.06,50730846,-0.6287978863936616
90,2023-06-26,186.83,188.05,185.23,185.27,48088661,-1.4835690736998752
91,2023-06-23,185.55,187.56,185.01,186.68,53116996,0.7610514384411848
92,2023-06-22,183.74,187.045,183.67,187.0,51245327,0.17141632740518276
93,2023-06-21,184.9,185.41,182.5901,183.96,49515697,-1.625668449197859
94,2023-06-20,184.41,186.1,184.41,185.01,49799092,0.5707762557077611
95,2023-06-16,186.73,186.99,184.27,184.92,101256225,-0.04864601913410205
96,2023-06-15,183.96,186.52,183.78,186.01,65433166,0.5894440839281812
97,2023-06-14,183.37,184.39,182.02,183.95,57462882,-1.1074673404655622
98,2023-06-13,182.8,184.15,182.44,183.31,54929129,-0.34792063060613554
99,2023-06-12,181.27,183.89,180.97,183.79,54754995,0.26185150837378934
100,2023-06-09,181.5,182.23,180.63,180.96,48899973,-1.5398008596767987
101,2023-06-08,177.895,180.84,177.46,180.57,50214881,-0.21551724137931494
102,2023-06-07,178.44,181.21,177.32,177.82,61944615,-1.522955086669986
103,2023-06-06,179.965,180.12,177.43,179.21,64848374,0.7816893487796683
104,2023-06-05,182.63,184.951,178.035,179.58,121946497,0.20646169298588202
105,2023-06-02,181.03,181.78,179.26,180.95,61996913,0.7628911905557256
106,2023-06-01,177.7,180.12,176.9306,180.09,68901809,-0.4752694114396161
107,2023-05-31,177.325,179.35,176.76,177.25,99313268,-1.5769892831362098
108,2023-05-30,176.96,178.99,176.57,177.3,55964401,0.028208744710855882
109,2023-05-26,173.32,175.77,173.11,175.43,54834975,-1.054709531866893
110,2023-05-25,172.41,173.895,171.69,172.99,56058258,-1.3908681525394706
111,2023-05-24,171.09,172.4183,170.52,171.84,45143488,-0.664778310885028
112,2023-05-23,173.13,173.3794,171.275,171.56,50747263,-0.1629422718808171
113,2023-05-22,173.98,174.71,173.45,174.2,43570932,1.5388202378176619
114,2023-05-19,176.39,176.39,174.94,175.16,55809475,0.5510907003444254
115,2023-05-18,173.0,175.24,172.58,175.05,65496657,-0.06279972596482386
116,2023-05-17,171.71,172.925,170.4201,172.69,57951604,-1.348186232505011
117,2023-05-16,171.99,173.1383,171.7991,172.07,42110293,-0.35902484220279307
118,2023-05-15,173.16,173.21,171.47,172.07,37266659,0.0
119,2023-05-12,173.62,174.06,171.0,172.57,45533138,0.2905794153542196
120,2023-05-11,173.85,174.59,172.17,173.75,49514676,0.6837804948716553
121,2023-05-10,173.02,174.03,171.9,173.555,53724501,-0.11223021582733583
122,2023-05-09,173.05,173.54,171.6,171.77,45326874,-1.0284924087465064
123,2023-05-08,172.48,173.85,172.11,173.5,55962793,1.007160738196422
